21370,1,0.00335298906198519
2848,1,0.00500461777676908
2026,1,0.00056743526429086
10295,1,0.00731210835602983
11890,1,0.00391899898279615
17928,1,0.00112354784892831
22262,1,5.23860157893969e-05
16703,1,0.0071615027338712
9545,1,0.000628860563131197
14724,1,0.0002747660046142
6122,1,0.000150411053132017
12049,1,0.00286927070221049
12267,1,0.00242152054353498
10551,1,0.00326590537297576
23772,1,0.00382935314798543
13362,1,0.00253000136622758
599,1,0.000623625204323129
8533,1,0.00698208945371344
12244,1,0.0017178896983439
12377,1,0.00165178812876982
10738,1,0.00303808766849703
9243,1,0.00075456393148992
19915,1,0.000159641409050888
25816,1,0.000148732132466045
13773,1,0.000324189049421863
20566,1,0.000201690256502407
2247,1,0.00572786373248542
22391,1,6.6068090230265e-05
4083,1,0.000292464940180298
10543,1,0.00304745651740947
21905,1,0.00400221156479514
4321,1,0.000189435428341777
19491,1,0.00155769517151087
10627,1,0.00318418626074981
11160,1,4.54511556934993e-05
11257,1,0.000512380930294031
17116,1,0.000132218043317077
26461,1,0.000347678955659058
16828,1,0.00368729001025542
22378,1,0.000485065288592593
10710,1,0.00308436959152461
13729,1,0.000144982619357229
5161,1,0.000621430384390957
10876,1,0.00314097323594847
18562,1,0.00115499839405251
14619,1,0.000303814186977539
22383,1,0.000394875799725045
16533,1,9.02779423784912e-06
13841,1,0.000301248714156429
5028,1,0.000852921794129966
15709,1,9.98057036212061e-05
3322,1,0.00204697048427906
3367,1,0.0186209320314673
25217,1,0.000239361564662333
14291,1,0.000345659603090462
22883,1,0.00382525399972497
16106,1,-1.69393401625605e-05
20943,1,0.00467247273655486
16278,1,0.000248416158527824
6312,1,0.000954484493067093
13756,1,0.000490333148183387
21854,1,0.000849953419844332
9203,1,0.00769467865560751
6554,1,0.0052748215959187
12648,1,0.000102534625919772
15280,1,0.000148423663547262
21273,1,0.00356056032409044
3666,1,0.000253832303401263
16508,1,0.00018765593031583
9223,1,0.00352883062883583
4387,1,0.000226833741633929
24046,1,0.000279611086544011
20372,1,0.000249209880625581
10939,1,8.27572049032677e-05
1487,1,0.00372839430372066
16408,1,0.00101796683334749
23325,1,0.00102695966194312
17368,1,0.00251554779193552
25411,1,0.00115137004514224
15480,1,8.69482199739721e-05
786,1,0.00517550898181235
3924,1,0.00144960358690447
16001,1,0.000735942820386934
23494,1,0.00326500262712876
2755,1,0.00192205808127005
3142,1,0.002426354687563
13419,1,0.000965387612986417
24830,1,5.58966026369644e-06
7697,1,0.00520759851608073
10268,1,0.00648126673412618
12558,1,0.000245150703158745
22911,1,1.51810372067641e-05
25249,1,0.000670005496960161
7249,1,0.00543958434742926
15189,1,0.000162682509111106
1065,1,0.0117925189032102
19027,1,0.000408466877916004
10440,1,0.00719857185770109
21190,1,6.76291269735305e-05
20969,1,0.000189367633677376
18140,1,0.000705888742995829
16034,1,0.000260696815347215
16201,1,0.000412872952095222
9557,1,0.000500658542083352
13205,1,0.000525281484609698
19526,1,0.000145529170746472
14294,1,0.000146930119724101
18392,1,9.53333240420067e-05
18873,1,0.00122254348294729
6680,1,0.0084025331374831
8935,1,0.00469609605845126
4831,1,0.00203676517475546
17666,1,0.00242428719436953
24909,1,0.00118221574071882
11138,1,0.00396391517080281
1999,1,4.38935573702202e-05
18245,1,-6.97627632079536e-06
23398,1,0.00030434857636641
12936,1,0.000343050148268685
14898,1,0.000247902559505532
7215,1,0.0106282725415196
6782,1,0.0114170971730487
3560,1,4.65258525071187e-05
18649,1,0.000144804706609381
21793,1,0.00116191854882112
12124,1,0.00168586683374429
18159,1,0.000644030091734448
8716,1,0.000460003447262522
23420,1,0.00385138623141294
11337,1,0.000508115294021013
10293,1,0.00653382884157103
24479,1,0.00013011517491841
4028,1,7.56583274330047e-05
19073,1,9.99414374426503e-05
9408,1,0.000185916509663246
18539,1,0.00386204466103507
3510,1,0.000718504528845025
13665,1,0.000283495647910262
24510,1,4.77306558728514e-05
13667,1,0.000119638717076339
16644,1,0.000354802917151673
18452,1,0.000400178210937999
6598,1,-4.3197579498611e-06
6642,1,0.00508488330163071
11200,1,7.13890740704208e-05
13613,1,0.00138362132539753
26267,1,1.96159062865098e-05
24838,1,6.4783098606541e-05
25774,1,0.00128136150243558
14486,1,0.000165942472207113
12232,1,0.00178474904732645
20334,1,0.00115942750342561
7027,1,0.00894819652798273
16176,1,0.000532742147035087
19118,1,0.00163559109774424
12517,1,0.000179689538306179
26070,1,0.000135698690583089
655,1,0.0155701335589024
20253,1,0.00404489177980441
12074,1,0.00167688693765703
18399,1,9.69178709352013e-05
10781,1,0.00441583820264765
5170,1,0.00548661855847209
9916,1,0.000312927325370083
16661,1,0.000214753420333578
24363,1,0.00387465233328823
15009,1,0.000625248957957142
15977,1,0.000144011760015054
13206,1,0.000493177843880579
14159,1,0.000323166522567159
26366,1,0.000244733523630934
23559,1,0.00716351136354069
478,1,0.000390766855174944
23823,1,4.83268742066934e-05
17261,1,0.00242614603999384
1982,1,0.000311011871098897
22151,1,0.000341836334406247
22281,1,0.000120889037792393
20572,1,0.00330258847630108
17647,1,0.00242830101519627
20941,1,6.33545512549152e-05
4414,1,0.00429086706632283
14258,1,0.0015609416610423
19704,1,0.000380794313870531
20303,1,0.000202058913651678
8300,1,0.00793436995550511
8305,1,0.00894002946534918
71,1,0.00112181332653802
21510,1,0.00347509125685538
15253,1,0.000228173145814691
17157,1,9.09143554662796e-05
7218,1,0.00840570503941454
16745,1,0.000486971704915048
624,1,0.00225627641179261
12672,1,0.000281140353188843
26435,1,7.37320082134425e-05
23107,1,3.83203096241552e-05
18070,1,0.001374962559005
21865,1,0.000389073303597057
15910,1,-8.02098650081254e-06
9452,1,0.000633810260600677
19580,1,7.33945079430056e-05
8484,1,0.00510460520599833
11683,1,0.00387987299599679
15372,1,5.75568076988898e-05
15520,1,0.0005237854577083
8751,1,0.000727064205851499
21382,1,0.00407193747960907
21626,1,0.000332195141119497
12603,1,0.000355266012453914
6286,1,0.00392320822145301
26322,1,0.00129352090899594
22852,1,0.000442559046222256
2886,1,0.00602010528012584
18659,1,0.000863779545321371
18418,1,0.000227278236175404
10372,1,0.00319462840710857
14200,1,4.96108797939741e-05
2925,1,0.00704020428626367
25843,1,0.00021660114141709
26172,1,0.000108994753467751
1139,1,0.00087368476814552
7131,1,0.00656385518444445
21304,1,0.00326755216234416
9271,1,0.000549896533796762
26251,1,0.000307167316345372
17993,1,0.000284411466086566
25881,1,0.00126531346094236
17568,1,0.00261490685183532
20800,1,0.000489384793190449
15376,1,0.00444944309255507
26016,1,0.000108464596733158
25474,1,0.00243993072416771
9406,1,0.000117069143201032
11410,1,0.000281887919094689
2542,1,0.00100511333906777
2230,1,6.8585029614824e-05
4787,1,0.00939709433789762
14325,1,0.00526258941090249
20956,1,0.00022450548759039
15,1,0.000283222823997597
24891,1,0.000299573467340273
11835,1,9.14182400745434e-05
6118,1,0.00323484803633643
9328,1,0.000210220044321809
23030,1,0.00716840352624405
19039,1,0.000562551229862397
11698,1,0.000759556906908762
21883,1,5.9551116354333e-05
17590,1,0.00247806564363114
9061,1,0.00331620869433815
18308,1,0.000173587162010205
23887,1,0.000156012910446064
9678,1,0.00170218498768378
24397,1,0.0051427947393265
22462,1,4.00292759644053e-05
7169,1,0.00508864737040216
2183,1,0.000113206223380169
14499,1,5.04622163506117e-05
19130,1,0.000559960211225472
2211,1,0.000519531331763973
26275,1,0.000371100741687366
12340,1,0.00165919119565383
4449,1,0.000451155484598975
17742,1,3.22131183143248e-05
10561,1,0.00388058457760392
6700,1,0.00514324476898643
16920,1,0.000956953153823011
25063,1,0.000132623246264097
21346,1,0.00458566922028269
12106,1,0.0112997295869591
15024,1,0.000251391748744105
21168,1,9.04771475204705e-05
12570,1,6.93487537951989e-05
23221,1,0.000164162061619815
10207,1,0.0047402361084841
8320,1,0.00814121057087174
8251,1,0.00756128269368646
18224,1,0.000543442909550766
2179,1,0.00507918868560878
15973,1,0.000354662856009795
17917,1,0.00155703134536854
