202094,1001
205236,1001
6158,1001
9907139,1001
9209006,1001
9601118,1001
9909013,1001
9801091,1001
9605022,1001
7247,1001
105158,1001
211028,1001
9904096,1001
109147,1001
11159,1001
6122,1001
9612221,1001
103179,1001
209120,1001
12049,1001
9512196,1001
9909101,1001
209219,1001
9303052,1001
9206063,1001
9205003,1001
9243,1001
9711087,1001
9405007,1001
9612163,1001
9912227,1001
9904074,1001
9201006,1001
205066,1001
9407186,1001
4083,1001
11160,1001
9607070,1001
9704156,1001
9808016,1001
11257,1001
9908044,1001
9612133,1001
9906049,1001
9604178,1001
9802152,1001
9306080,1001
9812216,1001
104153,1001
9907011,1001
9709001,1001
9504091,1001
9409195,1001
5028,1001
9908035,1001
9208013,1001
9710004,1001
9506200,1001
9512124,1001
9501140,1001
9610037,1001
9203076,1001
9805167,1001
9912158,1001
203125,1001
9401098,1001
207034,1001
9607062,1001
110162,1001
106190,1001
9403117,1001
9904102,1001
9304164,1001
9810132,1001
9902165,1001
9909073,1001
9402119,1001
9709024,9709024
9903254,1001
9611159,1001
9306013,1001
105059,1001
12240,1001
9209118,1001
9809033,1001
9610226,1001
9811016,1001
9802113,1001
9909176,1001
9709022,1001
9909059,1001
9510154,1001
9602145,1001
9607067,1001
9204072,1001
3142,1001
204025,1001
9406082,1001
9902181,1001
9706074,1001
9804209,1001
10268,1001
9409187,1001
9509095,1001
9510098,1001
9709097,1001
102098,1001
6068,1001
7071,1001
10133,1001
2210,1001
9207018,1001
9205015,1001
106076,1001
212121,1001
9912250,1001
9909203,1001
9512025,1001
9807183,1001
9202075,1001
9710034,1001
9412117,1001
9702190,1001
104093,1001
9704177,1001
201198,1001
9504154,1001
9505122,1001
9711138,1001
3300,1001
11138,1001
9904208,1001
102071,1001
9707183,1001
9305117,1001
9607137,1001
9604074,1001
110189,1001
9508073,1001
301136,1001
9512154,1001
9810248,1001
9601053,1001
9311062,1001
212212,1001
7215,1001
210101,1001
9607239,1001
9607229,1001
9506138,1001
9311100,1001
9702056,1001
10293,1001
9510169,1001
4028,1001
9903204,1001
9202056,1001
9401106,1001
9304086,1001
104049,1001
201080,1001
9206026,1001
9905076,1001
9610006,1001
9607170,1001
207104,1001
206228,1001
9702059,1001
106026,1001
208023,1001
9805219,1001
9211003,1001
9406202,1001
9505085,1001
12074,1001
9303101,1001
9704153,1001
9708119,1001
303001,1001
203025,1001
9801024,1001
5170,1001
9911096,1001
9408029,1001
9706119,1001
9507036,1001
9404101,1001
9202070,1001
9709078,1001
9704028,1001
9707262,1001
9807109,1001
9709080,1001
9309150,1001
9407180,1001
9307039,1001
9901014,1001
104056,1001
9505160,1001
9507003,1001
107173,1001
9907106,1001
9410141,1001
9702178,1001
9510104,1001
9702061,1001
9311132,1001
9211045,1001
9302001,1001
9602108,1001
9309067,1001
4145,1001
9505030,1001
202140,1001
9405124,1001
9506079,1001
9509024,1001
9608053,1001
9301069,1001
206063,1001
4056,1001
204129,1001
9712160,1001
9805050,1001
9903255,1001
9305132,1001
9511117,1001
9512121,1001
9708016,1001
9211115,1001
7131,1001
9901102,1001
204065,1001
9611017,1001
9511030,1001
9205110,1001
9201041,1001
9508155,1001
11238,1001
9712202,1001
9802108,1001
9505082,1001
9305172,1001
9807217,1001
9907170,1001
9512200,1001
204137,1001
2230,1001
206103,1001
110204,1001
9705229,1001
9804106,1001
9510027,1001
102093,1001
5210,1001
9607001,1001
210292,1001
9412017,1001
9310044,1001
9405019,1001
9707093,1001
9061,1001
208002,1001
9411170,1001
203188,1001
9401062,1001
9609126,1001
105185,1001
112162,1001
7169,1001
2183,1001
9804050,1001
9906079,1001
12085,1001
9512161,1001
201117,1001
9412104,1001
9511138,1001
9408099,1001
9512017,1001
2211,1001
9710146,1001
9212011,1001
9603051,1001
9612222,1001
5224,1001
9811005,1001
103148,1001
9801073,1001
209047,1001
9610040,1001
12106,1001
10206,1001
108091,1001
203112,1001
3082,1001
105187,1001
9402001,1001
9808172,1001
10207,1001
9307177,1001
2179,1001
110240,1001
9304071,1001
9306153,1001
9504034,1001
9912225,1001
9902111,1001
10247,1001
9712197,1001
9202012,1001
9803034,1001
105008,1001
9905062,1001
205106,1001
9506188,1001
9310101,1001
9405109,1001
9203004,1001
9607032,1001
9611214,1001
9806129,1001
9408104,1001
9701093,1001
9812163,1001
9601080,1001
9508071,1001
9511071,1001
201099,1001
9707079,1001
9509162,1001
9802049,1001
11035,1001
9205011,1001
6247,1001
9908041,1001
5270,1001
1049,1001
9811038,1001
103042,1001
102076,1001
9901126,1001
9608034,1001
207127,1001
9802163,1001
6058,1001
110234,1001
6056,1001
9509105,1001
202210,1001
9804064,1001
112047,1001
9612115,1001
9206002,1001
9702045,1001
106059,1001
105288,1001
9310040,1001
9912098,1001
9702138,1001
9709054,1001
3029,1001
11239,1001
9605153,1001
9403119,1001
103080,1001
9307063,1001
9501093,1001
9705104,1001
7217,1001
12196,1001
9903244,1001
9201064,1001
8230,1001
9302026,1001
212209,1001
9708039,1001
9311113,1001
9704185,1001
7189,1001
9018,1001
9306048,1001
11099,1001
9710075,1001
9609061,1001
9306028,1001
9502098,1001
9511158,1001
112050,1001
1017,1001
9217,1001
11278,1001
9901086,1001
104208,1001
9507140,1001
9605016,1001
9609204,1001
9512166,1001
9703147,1001
9706142,1001
103089,1001
9806085,1001
10026,1001
9803087,1001
9205055,1001
9307170,1001
202109,1001
9604163,1001
9805097,1001
9206051,1001
9604028,1001
9701186,1001
9309152,1001
9407064,1001
1018,1001
9711205,1001
9903029,1001
9510030,1001
9912184,1001
9902010,1001
207257,1001
9810186,1001
9060,1001
110286,1001
204114,1001
111080,1001
9605018,1001
201239,1001
5147,1001
110064,1001
4027,1001
9904187,1001
9902012,1001
9502018,1001
9601081,1001
3061,1001
9902121,1001
9909228,1001
9410136,1001
205020,1001
9605201,1001
9801082,1001
205291,1001
107172,1001
9608015,1001
9801093,1001
9709224,1001
8205,1001
9803044,1001
9801180,1001
2047,1001
9910268,1001
111212,1001
9702111,1001
209041,1001
8096,1001
9212112,1001
9605086,1001
5002,1001
9510034,1001
10098,1001
9810024,1001
9309145,1001
9904112,1001
9803122,1001
9906146,1001
101195,1001
9911124,1001
2073,1001
9509115,1001
9604091,1001
9205004,1001
9504055,9504055
9408132,1001
9505065,1001
9811180,1001
9502081,1001
9904042,1001
9501073,1001
9607043,1001
9511037,1001
9609075,1001
9801022,1001
9705223,1001
9503032,1001
9907126,1001
9808120,1001
9901104,1001
9701065,1001
9402004,1001
9308100,1001
9712213,1001
9506011,1001
9709098,1001
105045,1001
9602002,1001
9807080,1001
101016,1001
9912207,1001
9903033,1001
9810041,1001
9703099,1001
4063,1001
9609002,1001
5049,1001
9612143,1001
9801157,1001
9905126,1001
9902069,1001
9802118,1001
8094,1001
9209055,1001
2146,1001
201268,1001
9709028,1001
9608190,1001
205017,1001
9911067,1001
3004,1001
9804091,1001
3014,1001
9201050,1001
9801125,1001
9808183,1001
9803061,1001
205055,1001
9903132,1001
9408149,1001
12182,1001
9705087,1001
9607121,1001
9811128,1001
4090,1001
9806049,1001
9405133,1001
9708170,1001
9309100,1001
9606105,1001
9607066,1001
212147,1001
9803234,1001
9306164,1001
9208066,1001
9703216,1001
205230,1001
9710092,1001
9912214,1001
204004,1001
9209066,1001
9710042,1001
10269,1001
209099,1001
9711073,1001
9204063,1001
105110,1001
9704143,1001
9911110,1001
9303067,1001
11288,1001
201067,1001
103199,1001
9704102,1001
9407058,1001
9602097,1001
9609087,1001
9202065,1001
9704205,1001
205043,1001
9806153,1001
9406063,1001
206202,1001
9210031,1001
9905230,1001
6010,1001
9811010,1001
9607050,1001
6121,1001
9902184,1001
101109,1001
211029,1001
201114,1001
9312050,1001
9511075,1001
9511060,1001
9611047,1001
10004,1001
5086,1001
9307120,1001
201183,1001
3038,1001
109025,1001
9507014,1001
106105,1001
9912181,1001
110133,1001
9812014,1001
9901009,1001
9205066,1001
